Med_Income,Med_Income_White,Med_Income_Black,Med_Income_Nat_Am,Med_Income_Asian,Hispanic,FIPS
35935.0,36222.0,,,,63224.0,21127
22698.0,22759.0,,,,,21129
25872.0,26399.0,,,,,21131
30333.0,30367.0,,,,,21133
28630.0,28691.0,,,,,21135
37139.0,37109.0,36797.0,,,125194.0,21137
42171.0,41909.0,,,,,21139
38570.0,40257.0,18370.0,,,,21141
46931.0,46921.0,,,,,21143
44067.0,46536.0,25146.0,,95455.0,37162.0,21145
19328.0,19340.0,,,,,21147
40770.0,41250.0,53250.0,,,31250.0,21149
42390.0,43664.0,20463.0,,47132.0,28967.0,21151
28500.0,28467.0,,,,,21153
38826.0,40385.0,22004.0,,56765.0,36354.0,21155
45212.0,45610.0,,,,41932.0,21157
25795.0,25940.0,,,,,21159
38824.0,40041.0,20365.0,,,,21161
49884.0,50524.0,39609.0,,,57383.0,21163
31503.0,32037.0,,,,,21165
42083.0,42638.0,41429.0,,,69500.0,21167
32294.0,33458.0,17292.0,,,30893.0,21169
31045.0,30870.0,39539.0,,,31442.0,21171
39275.0,39172.0,29079.0,,,,21173
29707.0,29946.0,,,,,21175
38961.0,39846.0,22715.0,,,,21177
49298.0,50470.0,28939.0,25833.0,55962.0,11462.0,21179
36097.0,36763.0,23750.0,,,,21181
40189.0,39814.0,,,,44250.0,21183
85452.0,85894.0,81250.0,65690.0,167344.0,49375.0,21185
41934.0,42342.0,36574.0,,,35417.0,21187
20985.0,20618.0,,,,,21189
48353.0,49368.0,,,,93693.0,21191
32667.0,31911.0,93000.0,,,,21193
33183.0,32965.0,41821.0,,,30147.0,21195
29736.0,30476.0,,,,16688.0,21197
34790.0,34838.0,27907.0,77782.0,43906.0,18510.0,21199
31741.0,31830.0,,,,,21201
31555.0,31778.0,,,,,21203
36860.0,35812.0,41224.0,,,,21205
30720.0,30930.0,41500.0,,,,21207
63027.0,65456.0,40868.0,,74625.0,34120.0,21209
60324.0,61765.0,40270.0,,,28833.0,21211
39679.0,45173.0,25527.0,,,8657.0,21213
63000.0,63492.0,91140.0,,,60577.0,21215
33340.0,33879.0,25887.0,,,,21217
40497.0,42892.0,29779.0,,,,21219
44083.0,45793.0,23917.0,,,57692.0,21221
47409.0,47091.0,,,,51810.0,21223
40120.0,41385.0,18750.0,,,41250.0,21225
44911.0,48292.0,31564.0,58558.0,38750.0,35335.0,21227
40976.0,42935.0,34429.0,,,12222.0,21229
28573.0,29326.0,,,,13966.0,21231
38917.0,39085.0,36806.0,,,31528.0,21233
31014.0,31014.0,16346.0,102778.0,,,21235
20504.0,20818.0,,,,,21237
58750.0,60568.0,37000.0,,,33803.0,21239
37649.0,43239.0,20742.0,,,30893.0,22001
40948.0,43537.0,25798.0,43095.0,,46250.0,22003
70551.0,75232.0,49888.0,,70755.0,56400.0,22005
49167.0,60572.0,24904.0,,,33185.0,22007
33739.0,39339.0,22760.0,,,,22009
45969.0,49349.0,26719.0,64375.0,80493.0,,22011
32876.0,45332.0,21335.0,,,,22013
52892.0,59888.0,31217.0,70060.0,53825.0,53147.0,22015
41234.0,57236.0,28614.0,26875.0,49009.0,39948.0,22017
45312.0,52272.0,28838.0,60859.0,57054.0,44375.0,22019
33294.0,37833.0,15453.0,,,21190.0,22021
64231.0,64885.0,,,,,22023
34904.0,44702.0,17963.0,,,,22025
32072.0,48579.0,17567.0,54167.0,,,22027
29654.0,43488.0,16636.0,,,,22029
41468.0,51319.0,22397.0,61167.0,,,22031
49285.0,66598.0,34646.0,40682.0,58869.0,50208.0,22033
21099.0,42083.0,16364.0,,,,22035
45520.0,54260.0,33384.0,,,,22037
30009.0,41474.0,14524.0,,,20650.0,22039
30275.0,36693.0,17648.0,,,,22041
39914.0,41059.0,21862.0,54125.0,,,22043
45261.0,54047.0,30554.0,70588.0,66711.0,46821.0,22045
45117.0,59344.0,33257.0,,,,22047
38029.0,43852.0,21594.0,,,,22049
47947.0,54354.0,34002.0,39531.0,60511.0,40995.0,22051
39063.0,44171.0,20053.0,20848.0,,16750.0,22053
51869.0,61544.0,29224.0,132588.0,60802.0,44336.0,22055
51030.0,54243.0,28335.0,,70234.0,40318.0,22057
37310.0,38953.0,18000.0,56601.0,,,22059
33467.0,50425.0,20715.0,,36250.0,15995.0,22061
58251.0,58708.0,41776.0,124076.0,,62868.0,22063
23854.0,40903.0,16799.0,,,,22065
28003.0,37849.0,20261.0,15938.0,80595.0,10733.0,22067
31345.0,45440.0,20172.0,21250.0,89167.0,35893.0,22069
36792.0,62490.0,25347.0,37875.0,46592.0,40232.0,22071
37754.0,50757.0,22478.0,21303.0,61007.0,47136.0,22073
50314.0,56288.0,34125.0,,,33197.0,22075
43825.0,57022.0,24882.0,,,20724.0,22077
40734.0,48821.0,26263.0,45208.0,31526.0,42311.0,22079
38000.0,45547.0,24770.0,,,,22081
36421.0,47766.0,21617.0,,,41125.0,22083
38828.0,44966.0,22283.0,31919.0,,30329.0,22085
42753.0,46517.0,31497.0,44205.0,33313.0,36853.0,22087
59990.0,70933.0,35125.0,,71375.0,59564.0,22089
35437.0,50649.0,26136.0,,,,22091
51107.0,67689.0,33868.0,,,,22093
50921.0,58359.0,45754.0,,,42308.0,22095
32625.0,44394.0,19336.0,,,47591.0,22097
42794.0,51701.0,30231.0,78750.0,23438.0,50147.0,22099
40781.0,48906.0,25172.0,53080.0,49211.0,41365.0,22101
62137.0,65539.0,39373.0,27065.0,80583.0,48173.0,22103
41302.0,51528.0,25771.0,31356.0,,35920.0,22105
22940.0,36550.0,15375.0,,,,22107
47826.0,55365.0,28439.0,38821.0,46492.0,55000.0,22109
34992.0,45232.0,17362.0,,,19237.0,22111
45374.0,49875.0,22921.0,52552.0,39214.0,41042.0,22113
46312.0,47358.0,39437.0,43750.0,60809.0,44740.0,22115
30705.0,35372.0,20771.0,,,,22117
33681.0,43822.0,19949.0,38125.0,68603.0,26103.0,22119
53703.0,66266.0,31859.0,,65833.0,37422.0,22121
31926.0,37430.0,19888.0,,,30938.0,22123
56685.0,85140.0,22232.0,,,,22125
31087.0,40856.0,16917.0,,,,22127
63251.0,64278.0,46864.0,35125.0,47115.0,60436.0,25001
49956.0,50671.0,29258.0,21000.0,65063.0,45777.0,25003
56842.0,59762.0,42267.0,28030.0,77000.0,28369.0,25005
64222.0,67545.0,40625.0,,65417.0,,25007
69068.0,74466.0,46226.0,40160.0,85049.0,37182.0,25009
55221.0,55818.0,36250.0,,44219.0,32333.0,25011
50461.0,56124.0,37149.0,17045.0,50595.0,22847.0,25013
61368.0,62172.0,29178.0,,54318.0,47026.0,25015
85118.0,87980.0,47720.0,59211.0,97198.0,49832.0,25017
84057.0,88223.0,54745.0,,,88480.0,25019
88262.0,90667.0,63775.0,57500.0,89513.0,74641.0,25021
75459.0,80187.0,43643.0,91528.0,82303.0,54528.0,25023
55044.0,68686.0,38856.0,23804.0,40287.0,36030.0,25025
65313.0,67708.0,43082.0,37309.0,81478.0,32751.0,25027
40551.0,41115.0,19054.0,2499.0,,28571.0,24001
89860.0,94882.0,74802.0,39755.0,100983.0,67667.0,24003
67095.0,71270.0,58471.0,53173.0,77066.0,54937.0,24005
95828.0,101893.0,63879.0,,103421.0,91333.0,24009
52465.0,55892.0,30530.0,30476.0,46667.0,36500.0,24011
85385.0,85355.0,77527.0,,110750.0,68867.0,24013
66396.0,68674.0,46724.0,,53409.0,49919.0,24015
90607.0,94431.0,84260.0,67750.0,116250.0,95779.0,24017
47093.0,58862.0,28212.0,,75625.0,46490.0,24019
83700.0,87069.0,64241.0,72361.0,74717.0,66260.0,24021
45432.0,45404.0,,111250.0,65458.0,70972.0,24023
80465.0,82674.0,61374.0,,82201.0,72233.0,24025
110238.0,120146.0,86509.0,76435.0,114874.0,76619.0,24027
58147.0,61438.0,25233.0,,53550.0,57889.0,24029
99435.0,114879.0,68759.0,63463.0,103872.0,67759.0,24031
74260.0,77972.0,75021.0,59566.0,78504.0,60333.0,24033
85963.0,89912.0,42852.0,,,82625.0,24035
86987.0,92783.0,47808.0,99167.0,98570.0,66250.0,24037
35154.0,40613.0,29381.0,,37250.0,26594.0,24039
58228.0,65670.0,31063.0,,53953.0,36165.0,24041
56228.0,57810.0,37613.0,35625.0,70278.0,46176.0,24043
52278.0,56508.0,39019.0,50729.0,57131.0,39439.0,24045
56773.0,60281.0,31871.0,79135.0,58500.0,53902.0,24047
42241.0,63126.0,33702.0,22757.0,51064.0,44509.0,24510
47537.0,48401.0,20481.0,,73295.0,33000.0,23001
36923.0,37289.0,24500.0,18009.0,86667.0,30167.0,23003
60051.0,61525.0,20200.0,32167.0,50693.0,41569.0,23005
42811.0,42892.0,,40673.0,,142344.0,23007
47030.0,47369.0,31734.0,40464.0,63194.0,45833.0,23009
46917.0,47161.0,,41487.0,42181.0,36250.0,23011
50693.0,50912.0,,68611.0,34732.0,35486.0,23013
50462.0,50394.0,,,85313.0,57414.0,23015
40630.0,40630.0,,,31548.0,,23017
44271.0,44456.0,30938.0,23646.0,74091.0,51875.0,23019
37495.0,37763.0,,90417.0,,35875.0,23021
53298.0,53997.0,,,,25781.0,23023
40066.0,39949.0,,23750.0,,37670.0,23025
44082.0,44448.0,,19583.0,45000.0,26750.0,23027
38083.0,38816.0,72875.0,26413.0,,50862.0,23029
57919.0,58141.0,54063.0,27150.0,47110.0,50390.0,23031
38033.0,38313.0,,59219.0,,,26001
39300.0,38853.0,,36042.0,,,26003
54264.0,54439.0,42047.0,49750.0,64063.0,41733.0,26005
38829.0,38966.0,29375.0,26944.0,,,26007
46845.0,47290.0,,62750.0,36042.0,40294.0,26009
38307.0,38308.0,,,,45000.0,26011
39803.0,40481.0,,30125.0,34167.0,,26013
55064.0,55248.0,,27500.0,165982.0,40746.0,26015
45583.0,46205.0,28316.0,48409.0,99444.0,33507.0,26017
47388.0,47885.0,,31000.0,,25350.0,26019
44993.0,50681.0,20854.0,52344.0,65313.0,36541.0,26021
44373.0,44359.0,,,55208.0,24904.0,26023
42520.0,45354.0,25172.0,47266.0,46690.0,35309.0,26025
46570.0,48467.0,31850.0,48221.0,,31605.0,26027
46554.0,46730.0,,40938.0,67917.0,45000.0,26029
40219.0,40860.0,65000.0,34583.0,,25909.0,26031
41993.0,43546.0,,39107.0,30982.0,49375.0,26033
33015.0,33138.0,,,89107.0,25750.0,26035
60909.0,61597.0,33585.0,,50521.0,43295.0,26037
41743.0,42022.0,,,10750.0,,26039
42031.0,42837.0,,27411.0,21078.0,19375.0,26041
43779.0,44013.0,,,,75833.0,26043
54993.0,56680.0,37141.0,59250.0,62375.0,50667.0,26045
51018.0,51499.0,,39395.0,79375.0,30721.0,26047
42327.0,47601.0,25521.0,38615.0,89286.0,42454.0,26049
38021.0,38022.0,,18917.0,,43523.0,26051
35686.0,35766.0,,31250.0,,,26053
52950.0,53391.0,,49423.0,37500.0,51250.0,26055
41912.0,42343.0,,15500.0,,30365.0,26057
41961.0,42168.0,,35625.0,42917.0,44000.0,26059
37776.0,39009.0,,30625.0,18139.0,36131.0,26061
42161.0,42172.0,,14028.0,96389.0,31818.0,26063
45679.0,49595.0,31482.0,41042.0,42423.0,35847.0,26065
49124.0,49259.0,83275.0,73472.0,,39000.0,26067
37317.0,37486.0,,,,42969.0,26069
33663.0,33797.0,,30417.0,46875.0,32813.0,26071
39377.0,39794.0,24653.0,56520.0,21724.0,33875.0,26073
46326.0,48717.0,20446.0,40500.0,86786.0,44665.0,26075
47476.0,51598.0,25584.0,,42484.0,38564.0,26077
40534.0,40853.0,,25833.0,,,26079
53063.0,56981.0,26620.0,33553.0,59680.0,36094.0,26081
37813.0,38320.0,,,,,26083
30439.0,32391.0,13616.0,,,,26085
52996.0,53023.0,8947.0,,,38975.0,26087
56189.0,57190.0,,28583.0,,44412.0,26089
48043.0,48743.0,32452.0,,38750.0,31194.0,26091
75204.0,75159.0,59350.0,72885.0,100139.0,79917.0,26093
37088.0,38668.0,,35089.0,,27857.0,26095
38434.0,40656.0,,31429.0,33214.0,44286.0,26097
54582.0,56997.0,34265.0,38107.0,66980.0,48125.0,26099
41395.0,41518.0,,38548.0,41477.0,42917.0,26101
45409.0,45724.0,,22188.0,54509.0,15750.0,26103
42024.0,42543.0,31625.0,30833.0,,31650.0,26105
41889.0,42455.0,,53917.0,,23162.0,26107
40373.0,40683.0,,28854.0,88571.0,,26109
54059.0,53806.0,35774.0,40640.0,104031.0,44655.0,26111
41098.0,41140.0,47083.0,35833.0,76827.0,48542.0,26113
55653.0,56047.0,38200.0,34792.0,75833.0,41131.0,26115
41584.0,41740.0,29750.0,11786.0,115756.0,30250.0,26117
36250.0,36132.0,,,,38750.0,26119
42829.0,46702.0,21751.0,44643.0,,33954.0,26121
43693.0,44129.0,31705.0,50329.0,31250.0,34009.0,26123
67465.0,70729.0,46821.0,42222.0,101426.0,49646.0,26125
41617.0,41925.0,,40938.0,,32094.0,26127
36063.0,35885.0,36250.0,57639.0,160729.0,38077.0,26129
34459.0,34587.0,,25000.0,,51875.0,26131
38999.0,39103.0,21406.0,33125.0,,30833.0,26133
33021.0,33417.0,,14375.0,,37143.0,26135
48917.0,49180.0,,,,51133.0,26137
58989.0,60547.0,27889.0,33942.0,54567.0,45592.0,26139
41213.0,41351.0,,,90833.0,36563.0,26141
35133.0,35201.0,,38042.0,,26771.0,26143
43042.0,48007.0,24158.0,46719.0,63417.0,36160.0,26145
49730.0,50565.0,22699.0,50625.0,54013.0,46766.0,26147
44449.0,45116.0,24271.0,38929.0,,31086.0,26149
41100.0,41219.0,76250.0,20227.0,,40125.0,26151
34118.0,34833.0,,31125.0,29306.0,,26153
48233.0,48337.0,,27750.0,,36667.0,26155
43768.0,43816.0,24688.0,50000.0,90556.0,38750.0,26157
46008.0,48232.0,19101.0,29375.0,,36218.0,26159
61003.0,66530.0,35301.0,58083.0,61688.0,43274.0,26161
41210.0,54162.0,26888.0,32859.0,74541.0,37103.0,26163
41534.0,41456.0,16050.0,46250.0,100625.0,,26165
42252.0,42640.0,,32500.0,67188.0,55446.0,27001
70873.0,73086.0,43586.0,51309.0,71750.0,45635.0,27003
52038.0,53711.0,,30650.0,42500.0,42679.0,27005
44757.0,48882.0,,30591.0,82546.0,17813.0,27007
52178.0,53595.0,,21645.0,,53000.0,27009
47794.0,48235.0,,,,40625.0,27011
50061.0,51956.0,25134.0,,39279.0,42656.0,27013
52598.0,53084.0,,42813.0,,32404.0,27015
53227.0,54957.0,,34417.0,21402.0,46833.0,27017
86323.0,86668.0,50938.0,62868.0,117361.0,70083.0,27019
46531.0,48993.0,48688.0,28500.0,21667.0,45292.0,27021
50858.0,51214.0,,78800.0,,26016.0,27023
71001.0,71096.0,57083.0,78438.0,76806.0,51858.0,27025
57965.0,60174.0,8333.0,,,39500.0,27027
43421.0,44715.0,,26250.0,83750.0,,27029
52299.0,55572.0,,32679.0,,,27031
46750.0,49093.0,,,30833.0,,27033
49435.0,49534.0,57857.0,53929.0,,,27035
75567.0,78766.0,47428.0,38646.0,77558.0,42576.0,27037
68116.0,68404.0,,88750.0,,54211.0,27039
54531.0,54764.0,,45625.0,,,27041
47540.0,47579.0,,,,36518.0,27043
51665.0,51930.0,21500.0,63125.0,35972.0,26250.0,27045
47105.0,47795.0,18646.0,,46750.0,31250.0,27047
57062.0,57590.0,21136.0,,,40497.0,27049
50174.0,49856.0,,,,70625.0,27051
65834.0,72970.0,28231.0,29306.0,73912.0,42572.0,27053
53809.0,54051.0,,46797.0,,41563.0,27055
47486.0,48053.0,,29773.0,87083.0,45804.0,27057
59865.0,60490.0,,2499.0,132917.0,68889.0,27059
47761.0,48083.0,,36667.0,,31438.0,27061
50574.0,51333.0,,,35156.0,35938.0,27063
47384.0,47796.0,,34583.0,,34219.0,27065
52632.0,54425.0,15345.0,53403.0,32381.0,37352.0,27067
52326.0,52409.0,,,,55417.0,27069
42919.0,43818.0,,26433.0,,,27071
49903.0,50202.0,,,,23333.0,27073
48417.0,49098.0,,68750.0,,,27075
42263.0,42038.0,,,,,27077
60632.0,60939.0,,25833.0,56875.0,43859.0,27079
49575.0,49750.0,,50139.0,,28281.0,27081
51600.0,52252.0,42984.0,2499.0,50958.0,36735.0,27083
56128.0,56525.0,,,,47143.0,27085
41118.0,49009.0,,28750.0,,27500.0,27087
54092.0,54182.0,,43750.0,,47875.0,27089
51391.0,51136.0,,,91071.0,,27091
55042.0,55314.0,26154.0,,,28750.0,27093
49094.0,49830.0,21750.0,35192.0,61250.0,,27095
50049.0,50062.0,12096.0,,60481.0,62946.0,27097
49427.0,50400.0,34784.0,8466.0,61250.0,37673.0,27099
51983.0,52296.0,,,,24464.0,27101
58640.0,59802.0,12708.0,,65972.0,54219.0,27103
50625.0,52012.0,40152.0,21250.0,,49118.0,27105
50377.0,50709.0,,,60417.0,32125.0,27107
68023.0,69078.0,31314.0,66910.0,82372.0,48525.0,27109
52365.0,53219.0,15750.0,45820.0,,52841.0,27111
47127.0,47149.0,,52917.0,115655.0,,27113
44549.0,45123.0,,26932.0,49286.0,31719.0,27115
46990.0,47188.0,,27386.0,,45076.0,27117
53326.0,54126.0,,29464.0,89286.0,34833.0,27119
52785.0,52799.0,,31667.0,,,27121
56104.0,62782.0,27800.0,36458.0,47054.0,37542.0,27123
50332.0,50918.0,,22917.0,,31250.0,27125
47211.0,47872.0,,41667.0,25000.0,23750.0,27127
52149.0,53252.0,2499.0,51667.0,,40313.0,27129
59598.0,61199.0,23599.0,,55729.0,34931.0,27131
51496.0,51725.0,,38750.0,,,27133
53199.0,53498.0,,55144.0,42000.0,15357.0,27135
48331.0,49984.0,15306.0,24400.0,29063.0,49688.0,27137
87794.0,88977.0,85438.0,59079.0,84250.0,54960.0,27139
74170.0,74745.0,27833.0,,63986.0,62971.0,27141
56990.0,57450.0,,,,42031.0,27143
56336.0,57938.0,26019.0,41071.0,42215.0,31556.0,27145
57858.0,59627.0,30000.0,,50795.0,47097.0,27147
52302.0,52488.0,,23636.0,,,27149
49035.0,50305.0,,,,45556.0,27151
46414.0,46225.0,,,,40547.0,27153
49186.0,50029.0,,,,,27155
56510.0,56914.0,,,53750.0,37228.0,27157
41906.0,42500.0,101094.0,,,36500.0,27159
53564.0,55830.0,21652.0,,22885.0,,27161
83706.0,84106.0,71989.0,72031.0,102145.0,50737.0,27163
50604.0,50693.0,,,,47500.0,27165
51476.0,51867.0,,58092.0,,54000.0,27167
50547.0,50999.0,11108.0,36150.0,101625.0,58241.0,27169
73557.0,73754.0,47813.0,30179.0,73625.0,57705.0,27171
53041.0,53519.0,,42917.0,,41000.0,27173
37516.0,39643.0,16696.0,8496.0,2499.0,13228.0,29001
55613.0,55932.0,41055.0,64178.0,,40391.0,29003
43933.0,44573.0,,,20962.0,93750.0,29005
41310.0,42541.0,23938.0,,,32353.0,29007
39033.0,39075.0,,48750.0,35938.0,37436.0,29009
37467.0,37980.0,,38125.0,,30326.0,29011
41060.0,41683.0,35913.0,,,43261.0,29013
33042.0,33328.0,,27857.0,,28802.0,29015
39707.0,40323.0,,,25750.0,,29017
49899.0,52249.0,28734.0,31098.0,34406.0,41598.0,29019
46315.0,47342.0,31925.0,,55583.0,37043.0,29021
35738.0,36734.0,25762.0,49286.0,,31042.0,29023
43691.0,42852.0,,,,63482.0,29025
47744.0,48881.0,23140.0,64464.0,61603.0,,29027
44816.0,45256.0,,,,16121.0,29029
46050.0,48762.0,18837.0,45583.0,,28361.0,29031
42415.0,43854.0,,,,,29033
33034.0,33765.0,,2499.0,,40536.0,29035
61584.0,61169.0,64260.0,61750.0,91161.0,52148.0,29037
31532.0,31765.0,,,,,29039
40642.0,41181.0,23833.0,35000.0,,33750.0,29041
53270.0,53252.0,36563.0,77308.0,,40920.0,29043
43883.0,44467.0,,37321.0,,,29045
62099.0,63678.0,41523.0,65202.0,67212.0,54515.0,29047
54773.0,55192.0,34450.0,36157.0,72386.0,45806.0,29049
53088.0,56494.0,28977.0,31417.0,60521.0,37941.0,29051
44549.0,46331.0,16568.0,,104107.0,51250.0,29053
36743.0,36935.0,,,,25536.0,29055
37035.0,37407.0,,,,24792.0,29057
38062.0,38663.0,,,,54015.0,29059
41642.0,41627.0,,,,39375.0,29061
41406.0,41309.0,,,,13946.0,29063
36831.0,37297.0,,,,24500.0,29065
30508.0,30627.0,,,,,29067
31077.0,32203.0,22269.0,,,34145.0,29069
48480.0,48655.0,,87837.0,78819.0,,29071
42826.0,43062.0,,,,,29073
41912.0,42132.0,,,,,29075
41227.0,42115.0,29896.0,45140.0,28311.0,33079.0,29077
37656.0,37941.0,,81563.0,,,29079
39301.0,39569.0,,,,40556.0,29081
42181.0,42236.0,68833.0,70020.0,,,29083
32122.0,32780.0,,20208.0,,,29085
42500.0,43222.0,,,,48750.0,29087
44820.0,46544.0,41250.0,21429.0,,,29089
32784.0,32650.0,,15455.0,,,29091
36239.0,36659.0,22917.0,20938.0,,105625.0,29093
46869.0,54974.0,31492.0,30028.0,49490.0,34168.0,29095
41811.0,42224.0,25515.0,35250.0,,35396.0,29097
55348.0,55751.0,38389.0,38500.0,83750.0,52917.0,29099
49792.0,50856.0,40158.0,31541.0,47989.0,41678.0,29101
38289.0,38365.0,,,,39792.0,29103
39712.0,40029.0,,61118.0,2499.0,44762.0,29105
50723.0,51152.0,38971.0,,,33125.0,29107
40597.0,40735.0,,45938.0,74519.0,35231.0,29109
43909.0,43913.0,39500.0,,,51793.0,29111
53718.0,54425.0,42428.0,,16453.0,,29113
37997.0,38542.0,32500.0,,,20227.0,29115
43350.0,43799.0,,87969.0,,25430.0,29117
38368.0,39301.0,16350.0,26875.0,29839.0,32448.0,29119
36976.0,37386.0,17466.0,,88500.0,16081.0,29121
35097.0,34890.0,,,,,29123
39700.0,40221.0,,74844.0,,,29125
40814.0,41656.0,31304.0,,71500.0,,29127
40768.0,41031.0,,,,,29129
38094.0,39131.0,,23113.0,,16721.0,29131
28347.0,34033.0,20508.0,,,,29133
47725.0,47576.0,,,,66250.0,29135
43138.0,43250.0,,44375.0,53750.0,,29137
39830.0,40322.0,26719.0,,,16667.0,29139
33525.0,34045.0,,,,62634.0,29141
33630.0,37295.0,21612.0,,,43333.0,29143
43290.0,43572.0,42438.0,32173.0,46627.0,22381.0,29145
35854.0,36329.0,,,21667.0,,29147
29851.0,30494.0,,12500.0,,,29149
52693.0,52886.0,,,,,29151
31399.0,31765.0,,,,8944.0,29153
29238.0,35411.0,15571.0,,,49023.0,29155
51499.0,51614.0,,,,33594.0,29157
39928.0,40686.0,40724.0,20938.0,,29663.0,29159
41618.0,42626.0,11517.0,58030.0,41504.0,30286.0,29161
41750.0,42899.0,32550.0,41563.0,,26250.0,29163
68254.0,70496.0,45786.0,76375.0,59122.0,61890.0,29165
41130.0,41725.0,2499.0,21187.0,,48636.0,29167
47931.0,48184.0,48920.0,,78450.0,45300.0,29169
36346.0,36212.0,,,,,29171
47345.0,47413.0,41875.0,,,,29173
37832.0,39595.0,15709.0,,,,29175
52526.0,52587.0,,108200.0,250001.0,50625.0,29177
35648.0,36265.0,,15938.0,,,29179
32444.0,33000.0,,,,,29181
72415.0,72967.0,55829.0,63958.0,86996.0,66224.0,29183
32046.0,32110.0,,23750.0,,54318.0,29185
47014.0,46981.0,16767.0,,,25313.0,29186
39741.0,39960.0,20662.0,,,16335.0,29187
59755.0,68469.0,38698.0,42890.0,82545.0,48561.0,29189
40101.0,40827.0,26699.0,,,37056.0,29195
37500.0,37500.0,,,,,29197
39772.0,39798.0,,,,,29199
39162.0,41102.0,28083.0,,,28250.0,29201
32404.0,34736.0,,21311.0,,,29203
39087.0,39247.0,,,,,29205
38203.0,38544.0,30461.0,,,46250.0,29207
40510.0,40720.0,,21458.0,,39907.0,29209
40197.0,39549.0,63750.0,,75000.0,43281.0,29211
38357.0,38264.0,46223.0,52969.0,,32845.0,29213
35088.0,35268.0,,50313.0,,,29215
40693.0,40493.0,,,,8750.0,29217
51133.0,52289.0,30733.0,75417.0,,30699.0,29219
35305.0,35410.0,10536.0,14219.0,,,29221
33750.0,34215.0,,,,,29223
44451.0,44887.0,,44583.0,85833.0,42682.0,29225
45952.0,46131.0,,,,,29227
29778.0,29153.0,,,,,29229
35599.0,50042.0,23155.0,33144.0,34193.0,34264.0,29510
28869.0,41840.0,20921.0,,,47748.0,28001
36163.0,37419.0,23045.0,,,41111.0,28003
30704.0,35787.0,21829.0,,,,28005
32886.0,43036.0,21643.0,,,,28007
33141.0,39628.0,24946.0,,,,28009
27585.0,52659.0,20614.0,,,14746.0,28011
31098.0,35525.0,22689.0,,,20500.0,28013
37289.0,41287.0,24167.0,,,,28015
30926.0,36250.0,23902.0,,,57813.0,28017
30692.0,40731.0,17872.0,,,26250.0,28019
23259.0,51051.0,17500.0,,,20833.0,28021
35993.0,46437.0,22930.0,,,,28023
31669.0,57193.0,20377.0,,,23333.0,28025
28851.0,53536.0,21972.0,,35294,30958.0,28027
35130.0,45843.0,23882.0,,,,28029
31631.0,36733.0,24375.0,,,35294.0,28031
58278.0,61612.0,46600.0,,58281,41487.0,28033
36416.0,48568.0,22224.0,,,21113.0,28035
38170.0,45481.0,28241.0,,,,28037
44258.0,47404.0,27944.0,,,,28039
40176.0,43460.0,31094.0,,,,28041
31779.0,40365.0,21846.0,,,,28043
43355.0,45150.0,29918.0,,43618,49837.0,28045
41722.0,47544.0,26197.0,45588,45635,41217.0,28047
37324.0,56242.0,31541.0,18158,45900,27754.0,28049
20732.0,32260.0,18773.0,,,,28051
23216.0,33958.0,19003.0,,,62679.0,28053
23491.0,32500.0,18333.0,,,,28055
35004.0,35406.0,30726.0,,,73977.0,28057
48406.0,53190.0,31080.0,50978,61944,45348.0,28059
31578.0,40903.0,26858.0,,,,28061
20743.0,52414.0,19124.0,,,,28063
26279.0,32228.0,22818.0,,,,28065
37143.0,44334.0,21745.0,,123917,,28067
30056.0,37865.0,23277.0,20983,,,28069
44643.0,47025.0,38281.0,,48846,18906.0,28071
52035.0,57894.0,34135.0,,51620,31278.0,28073
38132.0,51134.0,24369.0,,51154,68646.0,28075
35634.0,42552.0,22025.0,,,,28077
33452.0,37326.0,26563.0,53147,,33480.0,28079
42784.0,50447.0,26571.0,,88407,40278.0,28081
24233.0,41980.0,17283.0,,77279,37740.0,28083
36473.0,42102.0,22590.0,,,,28085
40239.0,56538.0,22776.0,,,47375.0,28087
64376.0,83939.0,41272.0,73043,83688,37083.0,28089
30668.0,36550.0,21083.0,,,,28091
37419.0,42446.0,31437.0,,,45417.0,28093
36783.0,43892.0,27783.0,,,60106.0,28095
30146.0,45660.0,19194.0,,,,28097
35645.0,39169.0,26051.0,40372,,,28099
37045.0,44917.0,26809.0,25329,,70766.0,28101
26677.0,47692.0,18990.0,,,,28103
32485.0,41204.0,21856.0,56484,35304,32083.0,28105
36555.0,47752.0,30316.0,,,24208.0,28107
40976.0,42584.0,22280.0,,,43889.0,28109
34045.0,36845.0,25451.0,,,,28111
31677.0,44447.0,23046.0,,71125,35921.0,28113
40645.0,41974.0,32869.0,,,38066.0,28115
32945.0,36938.0,24400.0,,,,28117
24583.0,41580.0,19396.0,,,,28119
58801.0,62228.0,42906.0,40000,85043,49542.0,28121
32935.0,43053.0,24994.0,,,31901.0,28123
30525.0,60625.0,23946.0,,,49375.0,28125
35375.0,40999.0,26273.0,,,32279.0,28127
32951.0,39636.0,24442.0,,,,28129
45025.0,50741.0,32097.0,,,,28131
27384.0,48000.0,23418.0,,,,28133
29731.0,40991.0,25030.0,,,,28135
42880.0,53820.0,28000.0,,,41230.0,28137
35609.0,37852.0,24429.0,,,,28139
35143.0,35861.0,19018.0,,223500,45110.0,28141
31211.0,44634.0,28416.0,,,,28143
35865.0,39277.0,25560.0,,,28101.0,28145
31384.0,45658.0,19375.0,,,,28147
41121.0,57122.0,27481.0,,29459,,28149
